Timestamp,Phase,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
1771339682.8246348,Relaxed,694022.6875,-140133.203125,286083.65625,474388.09375,587753.8125,-161835.21875,371706.125,320981.4375
1771339682.8246348,Relaxed,343391.9375,-48879.69140625,498245.8125,428344.90625,513685.03125,-250635.84375,123845.921875,106884.3515625
1771339682.8246348,Relaxed,-184957.46875,51682.2421875,590023.6875,604138.1875,545245.5,60630.5390625,124020.265625,59252.33203125
1771339682.8246348,Relaxed,-550008.0,-79936.90625,541101.0,708298.9375,700369.9375,373940.0625,267358.4375,26025.388671875
1771339682.8246348,Relaxed,-228371.71875,-582979.9375,538478.125,709784.125,750000.0625,339250.21875,206173.125,84044.890625
1771339682.8246348,Relaxed,740555.625,-750000.125,651625.1875,728768.9375,750000.0625,551365.625,60534.78515625,1913.130615234375
1771339682.8246348,Relaxed,750000.0625,-750000.125,750000.0625,750000.0625,750000.0625,750000.0625,538501.5,680129.625
1771339682.8246348,Relaxed,750000.0625,-750000.125,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625
1771339682.8246348,Relaxed,750000.0625,-313516.59375,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625
1771339682.8246348,Relaxed,750000.0625,498442.3125,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625
1771339682.8246348,Relaxed,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625
1771339682.8246348,Relaxed,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625
1771339682.8246348,Relaxed,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625
1771339682.8246348,Relaxed,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625
1771339682.8246348,Relaxed,740723.25,750000.0625,750000.0625,750000.0625,731218.875,750000.0625,736555.125,704033.5625
1771339682.8246348,Relaxed,635830.4375,655885.875,750000.0625,727391.875,627888.875,680326.875,632588.0,604387.875
1771339682.8246348,Relaxed,548673.6875,565898.875,683955.375,627645.4375,541965.125,587234.375,546110.25,521528.90625
1771339682.8246348,Relaxed,478256.1875,493147.71875,596108.0,547053.4375,472523.15625,511965.65625,476240.6875,454625.90625
1771339682.8246348,Relaxed,441955.0625,455732.25,550802.375,505526.125,436723.4375,473187.25,440288.34375,420294.25
1771339682.8246348,Relaxed,427658.90625,441051.96875,532930.8125,489092.9375,422622.25,457897.9375,426112.0625,406731.21875
1771339682.8246348,Relaxed,415670.3125,428728.21875,517919.71875,475315.40625,410769.5625,445063.125,414204.65625,395323.875
1771339682.8246348,Relaxed,404652.875,417405.25,504130.46875,462673.0,399876.65625,433249.78125,403262.15625,384850.03125
1771339682.8246348,Relaxed,394489.25,406933.5625,491403.65625,451014.40625,389829.28125,422376.28125,393159.4375,375155.375
1771339682.8246348,Relaxed,385088.5625,397241.125,479643.875,440215.3125,380521.21875,412301.28125,383794.59375,366217.09375
1771339682.8246348,Relaxed,376392.3125,388281.65625,468772.875,430215.03125,371915.6875,402989.0,375110.65625,357945.40625
1771339682.8246348,Relaxed,368338.09375,379966.875,458683.375,420946.84375,363942.21875,394354.53125,367060.0,350278.9375
1771339682.8246348,Relaxed,360850.5,372235.59375,449298.53125,412345.8125,356527.40625,386322.125,359580.84375,343142.125
1771339682.8246348,Relaxed,353869.53125,365036.71875,440549.875,404331.53125,349617.6875,378831.40625,352610.21875,336492.84375
1771339682.8246348,Relaxed,347331.90625,358293.03125,432354.28125,396820.09375,343146.5,371815.21875,346075.90625,330271.0
1771339682.8246348,Relaxed,341227.46875,351994.46875,424703.46875,389796.90625,337108.9375,365273.03125,339971.3125,324469.03125
1771339682.8246348,Relaxed,335515.09375,346104.34375,417544.5625,383229.875,331463.5,359155.53125,334266.6875,319035.125
1771339682.8246348,Relaxed,330163.34375,340585.25,410836.625,377080.21875,326166.9375,353416.21875,328921.59375,313936.15625
1771339682.8246348,Relaxed,325142.625,335406.09375,404542.28125,371312.46875,321195.125,348030.4375,323905.65625,309146.8125
1771339682.8246348,Relaxed,320420.84375,330529.375,398618.78125,365882.53125,316519.84375,342963.03125,319184.8125,304648.75
1771339682.8246348,Relaxed,315975.90625,325939.9375,393045.15625,360759.21875,312124.25,338202.28125,314742.15625,300422.9375
1771339682.8246348,Relaxed,311780.28125,321604.34375,387784.46875,355927.0625,307973.09375,333706.90625,310553.1875,296426.875
1771339682.8246348,Relaxed,307827.4375,317526.125,382832.75,351389.375,304063.84375,329474.375,306607.125,292664.8125
1771339682.8246348,Relaxed,304104.71875,313690.9375,378163.625,347119.84375,300388.78125,325488.1875,302905.21875,289130.65625
1771339682.8246348,Relaxed,300585.5625,310060.8125,373741.84375,343069.78125,296915.03125,321720.125,299403.96875,285790.21875
