Timestamp,Type,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
1771340080.4853842,RAW,228921.296875,237247.0625,277726.0625,256465.453125,225945.65625,244245.125,227983.25,215548.875
1771340080.4853842,RAW,228898.6875,237221.484375,277687.4375,256432.453125,225917.859375,244215.796875,227954.546875,215515.0
1771340080.4853842,RAW,228884.46875,237205.484375,277661.15625,256399.734375,225903.90625,244203.1875,227933.890625,215504.625
1771340080.5213938,RAW,228873.109375,237194.3125,277637.5625,256378.09375,225893.53125,244191.5625,227921.203125,215491.5625
1771340080.5213938,RAW,228853.796875,237177.953125,277609.84375,256356.734375,225879.234375,244177.078125,227907.421875,215478.515625
1771340080.5213938,RAW,228839.3125,237165.609375,277588.5625,256345.28125,225865.90625,244165.8125,227896.4375,215460.984375
1771340080.5213938,RAW,228824.65625,237148.09375,277561.65625,256318.734375,225852.40625,244148.921875,227882.21875,215449.90625
1771340080.5213938,RAW,228803.546875,237123.59375,277531.875,256283.328125,225832.828125,244127.375,227858.4375,215433.8125
1771340080.5213938,RAW,228786.484375,237101.59375,277499.5,256254.453125,225814.046875,244107.25,227836.609375,215416.203125
1771340080.5213938,RAW,228767.25,237082.015625,277469.03125,256233.078125,225798.3125,244090.0,227822.484375,215402.34375
1771340080.5213938,RAW,228753.671875,237071.828125,277445.5,256223.78125,225787.40625,244076.40625,227815.15625,215388.84375
1771340080.5213938,RAW,228727.296875,237049.46875,277410.09375,256191.953125,225766.9375,244053.4375,227794.78125,215373.109375
1771340080.5213938,RAW,228715.671875,237036.859375,277389.1875,256162.984375,225756.828125,244042.703125,227780.296875,215365.953125
1771340080.5678003,RAW,228711.46875,237033.375,277376.125,256148.40625,225752.0,244035.734375,227774.484375,215361.484375
1771340080.5678003,RAW,228689.5625,237012.015625,277342.78125,256126.0625,225728.125,244008.640625,227753.828125,215335.828125
1771340080.5678003,RAW,228673.203125,236997.609375,277317.46875,256114.53125,225714.28125,243992.8125,227744.96875,215326.078125
1771340080.5678003,RAW,228657.46875,236982.140625,277292.96875,256089.578125,225702.65625,243979.859375,227733.4375,215320.359375
1771340080.5678003,RAW,228650.84375,236972.9375,277273.65625,256067.3125,225694.78125,243970.015625,227722.359375,215311.421875
1771340080.5678003,RAW,228649.5,236968.640625,277257.125,256057.21875,225687.546875,243962.0625,227715.5625,215301.3125
1771340080.5678003,RAW,228633.953125,236954.96875,277233.34375,256039.953125,225669.921875,243943.828125,227700.09375,215280.296875
1771340080.5678003,RAW,228617.765625,236940.84375,277212.875,256022.53125,225653.75,243929.15625,227684.625,215265.8125
1771340080.5678003,RAW,228615.984375,236937.53125,277204.28125,256011.890625,225649.90625,243926.296875,227679.265625,215263.484375
1771340080.5678003,RAW,228607.125,236923.140625,277184.0,255985.421875,225638.015625,243914.578125,227663.796875,215251.0625
1771340080.5678003,RAW,228606.59375,236917.859375,277172.28125,255972.015625,225632.90625,243909.21875,227655.484375,215245.703125
1771340080.5678003,RAW,228604.359375,236914.90625,277158.59375,255966.28125,225626.5625,243902.15625,227649.046875,215237.109375
1771340080.5678003,RAW,228594.4375,236906.515625,277139.65625,255956.90625,225616.109375,243890.984375,227641.984375,215224.875
1771340080.6073053,RAW,228587.453125,236899.53125,277123.75,255942.59375,225608.59375,243882.21875,227634.28125,215216.734375
1771340080.6073053,RAW,228584.0625,236894.265625,277111.21875,255924.265625,225604.65625,243877.921875,227626.953125,215214.046875
1771340080.6073053,RAW,228587.09375,236895.0625,277103.4375,255917.921875,225606.625,243879.1875,227627.40625,215223.4375
1771340080.6073053,RAW,228567.515625,236874.765625,277075.625,255896.546875,225583.921875,243854.765625,227607.734375,215191.703125
1771340080.6073053,RAW,228561.703125,236873.609375,277063.125,255895.75,225583.296875,243852.0,227608.359375,215188.390625
1771340080.6073053,RAW,228552.671875,236864.84375,277046.3125,255878.484375,225578.375,243846.8125,227603.4375,215184.1875
1771340080.6073053,RAW,228536.578125,236847.40625,277023.875,255848.1875,225564.703125,243834.203125,227586.90625,215170.234375
1771340080.6073053,RAW,228524.15625,236833.828125,277003.65625,255827.171875,225554.234375,243823.921875,227575.8125,215160.5
1771340080.6073053,RAW,228519.59375,236829.796875,276991.3125,255823.59375,225551.828125,243822.140625,227575.109375,215164.703125
1771340080.6897182,RAW,228505.5625,236817.546875,276970.03125,255812.78125,225540.375,243809.171875,227566.703125,215158.53125
1771340080.6897182,RAW,228493.046875,236804.9375,276953.6875,255793.203125,225532.15625,243801.75,227557.578125,215155.484375
1771340080.6897182,RAW,228486.515625,236795.90625,276941.53125,255774.875,225527.765625,243797.734375,227549.359375,215157.90625
1771340080.6897182,RAW,228484.375,236791.796875,276932.3125,255760.390625,225524.46875,243794.875,227542.828125,215149.9375
1771340080.6897182,RAW,228472.21875,236781.34375,276917.65625,255744.734375,225512.484375,243782.796875,227530.390625,215137.875
1771340080.6897182,RAW,228461.125,236772.75,276896.1875,255740.171875,225504.703125,243771.984375,227526.109375,215133.40625
1771340080.6897182,RAW,228466.40625,236777.765625,276891.8125,255742.953125,225511.5,243777.609375,227532.640625,215138.953125
1771340080.6897182,RAW,228453.890625,236763.375,276873.65625,255713.359375,225498.453125,243767.0625,227514.03125,215125.8125
1771340080.6897182,RAW,228447.796875,236759.078125,276862.40625,255693.421875,225493.171875,243762.234375,227506.4375,215122.671875
1771340080.6897182,RAW,228443.953125,236758.546875,276852.9375,255691.265625,225490.125,243759.734375,227505.1875,215118.5625
1771340080.6897182,RAW,228440.734375,236758.546875,276845.40625,255696.28125,225487.09375,243755.078125,227507.59375,215109.359375
1771340080.6897182,RAW,228440.734375,236759.609375,276840.59375,255694.578125,225491.03125,243759.734375,227513.328125,215115.34375
1771340080.6897182,RAW,228427.953125,236746.015625,276815.28125,255674.734375,225481.375,243747.3125,227501.078125,215112.390625
1771340080.6897182,RAW,228415.4375,236732.609375,276794.0,255655.953125,225467.328125,243731.75,227485.15625,215096.84375
1771340080.6897182,RAW,228406.765625,236724.75,276781.5,255647.734375,225459.734375,243722.453125,227479.609375,215086.015625
1771340080.6897182,RAW,228402.203125,236722.953125,276771.46875,255644.875,225459.28125,243718.875,227480.234375,215086.46875
1771340080.6897182,RAW,228397.203125,236721.171875,276763.59375,255636.734375,225457.859375,243718.25,227478.0,215084.234375
1771340080.6897182,RAW,228396.65625,236716.34375,276754.5625,255619.84375,225452.9375,243715.390625,227470.859375,215079.9375
1771340080.7516227,RAW,228413.828125,236727.78125,276755.8125,255624.671875,225461.4375,243721.015625,227478.28125,215084.046875
1771340080.7516227,RAW,228399.875,236713.75,276731.6875,255605.984375,225445.875,243704.75,227466.296875,215072.421875
1771340080.7516227,RAW,228400.5,236714.015625,276724.09375,255604.546875,225442.390625,243702.59375,227465.046875,215068.3125
1771340080.7516227,RAW,228396.84375,236707.9375,276713.625,255594.984375,225433.625,243694.90625,227456.375,215065.640625
1771340080.7516227,RAW,228393.265625,236700.78125,276699.21875,255577.546875,225427.015625,243690.265625,227447.421875,215060.984375
1771340080.7516227,RAW,228392.28125,236698.8125,276691.1875,255567.265625,225424.5,243689.546875,227440.1875,215058.84375
1771340080.7516227,RAW,228389.328125,236696.765625,276681.09375,255564.3125,225421.828125,243686.0625,227437.765625,215058.03125
1771340080.7516227,RAW,228382.453125,236694.171875,276668.9375,255561.09375,225418.0625,243681.765625,227438.578125,215053.65625
1771340080.7516227,RAW,228371.453125,236686.65625,276656.75,255542.046875,225413.15625,243676.3125,227433.390625,215048.015625
1771340080.7516227,RAW,228374.125,236690.59375,276661.6875,255530.875,225419.953125,243686.328125,227434.109375,215052.21875
1771340080.7516227,RAW,228380.125,236695.78125,276664.0,255529.171875,225427.90625,243694.375,227438.671875,215055.625
1771340080.7516227,RAW,228364.75,236682.8125,276642.1875,255519.171875,225418.25,243680.875,227432.234375,215043.734375
1771340080.7516227,RAW,228357.859375,236680.484375,276631.0,255518.71875,225417.171875,243676.765625,227434.015625,215044.4375
1771340080.7516227,RAW,228352.5,236676.015625,276619.03125,255507.90625,225413.15625,243673.1875,227429.8125,215041.765625
1771340080.7516227,RAW,228345.796875,236666.8125,276605.8125,255489.125,225404.03125,243665.5,227415.875,215024.859375
1771340080.7516227,RAW,228352.40625,236673.421875,276603.46875,255491.359375,225412.703125,243673.640625,227420.15625,215034.78125
1771340080.7516227,RAW,228347.671875,236668.15625,276591.75,255482.421875,225405.640625,243664.0625,227415.234375,215027.1875
1771340080.7516227,RAW,228345.96875,236665.109375,276584.78125,255478.03125,225401.796875,243659.953125,227414.609375,215022.8125
1771340080.785011,RAW,228339.4375,236656.078125,276567.90625,255465.609375,225395.984375,243654.328125,227407.375,215020.75
1771340080.785011,RAW,228343.734375,236656.703125,276562.71875,255458.1875,225399.375,243658.796875,227406.84375,215030.3125
1771340080.785011,RAW,228354.546875,236663.5,276566.1875,255461.765625,225404.5625,243665.046875,227411.390625,215033.265625
1771340080.785011,RAW,228343.015625,236653.671875,276548.3125,255451.65625,225393.390625,243651.28125,227401.296875,215026.109375
1771340080.785011,RAW,228338.375,236652.5,276539.1875,255454.609375,225388.65625,243646.28125,227400.9375,215019.859375
1771340080.785011,RAW,228335.859375,236648.921875,276531.59375,255445.578125,225381.5,243640.828125,227396.375,215007.25
1771340080.785011,RAW,228336.3125,236649.46875,276529.4375,255434.234375,225383.5625,243646.0,227395.125,215016.015625
1771340080.785011,RAW,228334.34375,236648.484375,276524.53125,255425.109375,225384.546875,243647.703125,227393.609375,215020.3125
1771340080.785011,RAW,228322.0,236636.046875,276501.375,255418.3125,225372.734375,243634.390625,227384.9375,215011.1875
1771340080.832892,RAW,228311.28125,236625.40625,276487.59375,255408.75,225359.15625,243622.140625,227375.453125,214995.890625
1771340080.832892,RAW,228310.390625,236623.359375,276481.71875,255406.15625,225358.171875,243620.890625,227376.96875,214993.75
