229633,214410.3,179132.3,243068.3,214556,189390.8,207767.2,229633.8
229635.8,214398.7,179093.3,243065,214548.8,189381,207766.8,229624
229630.5,214387.7,179073.6,243057.6,214537.7,189365.9,207760.2,229614.2
229629.5,214397.5,179101.5,243060.8,214544,189371.5,207765.4,229627.2
229631,214406.8,179128,243069.3,214547.7,189378.2,207767.6,229623.9
229623.5,214392,179102.9,243059.5,214534.1,189360.3,207758.3,229600.3
229626.5,214381.9,179078.6,243057,214535.9,189364.7,207760.5,229606.3
229631.5,214382.5,179081.1,243059.7,214540.7,189371,207766.5,229611.1
229633.8,214389.9,179112.9,243060.6,214542.2,189373.5,207762.7,229617.2
229629.9,214394.7,179138.8,243060.1,214543.1,189378.7,207755.7,229623
229617.8,214380.4,179113.8,243048.1,214532.8,189365.7,207747.5,229612.2
229606.6,214357.5,179080.9,243017.7,214516.3,189351.8,207729.6,229599
229613.5,214362.2,179089.5,243018.8,214521.9,189363.9,207735.7,229603.8
229626.8,214383.5,179128.9,243035.7,214531.9,189374.7,207743.4,229611
229630.1,214394.5,179155.6,243040.9,214530,189373.6,207740.2,229606.3
229638,214397.6,179147.5,243039.8,214534,189380.6,207741.4,229617.4
229631,214382.8,179115.1,243024,214530,189381.5,207734.8,229621.4
229630,214380.8,179109.7,243022.2,214527.3,189379.9,207733.1,229611.1
229626.9,214389.8,179134.6,243030.4,214527.6,189378.5,207734.5,229601.3
229638.1,214415.2,179168.4,243058.5,214548.7,189396.4,207754.9,229619.4
229637.5,214414.8,179150.9,243065.9,214551.8,189395.6,207760.4,229616.3
229635.4,214406.9,179120.5,243059,214555.5,189399,207768.2,229620.2
229635.8,214406.3,179115.3,243059.5,214559.3,189405.2,207769.8,229628.3
229638.3,214417,179142.1,243069,214563.9,189406.8,207773.1,229630.6
229627.8,214412.4,179148.2,243067.5,214555.3,189395.1,207763.8,229623.1
229623.9,214401.9,179125.2,243059.9,214550.7,189388,207759.5,229620.7
229631.8,214395.2,179097.4,243062.6,214552.5,189385.1,207768.1,229620.9
229639.4,214396.9,179101,243061.9,214555.1,189387.5,207775.4,229622.2
229625.8,214392,179111.3,243055.7,214543.1,189376.9,207764.8,229616.7
229626.5,214398.8,179130.5,243059,214542.3,189376.8,207761.4,229615.5
229620.8,214386.2,179100.9,243047.4,214534.3,189365.6,207754,229612.1
229627.3,214380.2,179072.2,243043.8,214532.6,189364.7,207756.1,229612.2
229629.6,214377.5,179065.1,243041.8,214528.6,189360.3,207750.4,229613.4
229622.4,214377.8,179080.3,243042.6,214518,189344.7,207746.2,229599
229630.8,214394.5,179110.5,243056.3,214525.9,189356.3,207748.6,229610.2
229631.2,214389.6,179096.4,243047.6,214523.2,189356.7,207742.5,229605
229624.9,214371.7,179062.3,243026.7,214512.3,189345,207733.8,229593.1
229645.1,214390.6,179082.8,243047,214532.6,189367.9,207752,229618.5
229647.9,214402.3,179117.9,243054,214534.1,189374.1,207752.3,229615.7
229652.1,214414.6,179147.4,243058.8,214538.1,189378.9,207754.4,229624
229643.6,214397.3,179117.7,243049,214518.5,189358.4,207739.6,229605.4
229637.5,214378.5,179082.5,243034.6,214506.9,189350.8,207729.6,229598.3
229637.9,214377,179087.3,243024.4,214510.8,189360.7,207730,229604.6
229643.6,214395.3,179125.2,243044.8,214526.8,189377.9,207744.6,229618.1
229639.1,214404.5,179147.6,243053.1,214534.1,189383,207751.9,229618.2
229637.4,214403,179133.5,243051.9,214538.8,189389.3,207756.7,229612.8
229631,214389.9,179096.9,243043.8,214535.5,189387.6,207750.4,229613.1
229633.5,214393.1,179093.5,243050.4,214542.5,189393,207756.1,229623.3
229635.7,214405.8,179118.8,243063.8,214548.1,189393.7,207764.5,229624
229630.1,214412.7,179134.9,243072.5,214547.8,189388.9,207765.9,229614.7
229632.8,214411.1,179114.6,243071.8,214550.5,189390,207768.9,229619.6
229633.9,214399.5,179085.5,243055.1,214549.7,189389.6,207770.3,229619
229630.1,214393.1,179082.5,243050.9,214545.9,189391.3,207764.8,229609.3
229635.4,214403.8,179113.6,243066.5,214549.8,189389.8,207766.7,229618.4
