-14.366,-16.265,-9.289,-9.428,-3.472,-12.857,-10.127,-7.929
-14.187,-16.417,-12.064,-9.139,-5.584,-15.922,-8.841,-9.675
-13.607,-14.82,-12.871,-6.536,-6.904,-16.921,-6.816,-10.621
-16.74,-15.123,-14.604,-6.682,-9.362,-18.524,-7.391,-11.449
-17.873,-14.797,-13.92,-6.907,-10.781,-19.385,-8.628,-11.774
-13.28,-11.67,-8.553,-3.428,-9.715,-17.371,-7.017,-10.887
-9.622,-9.612,-4.965,-0.495,-9.388,-15.298,-4.264,-10.581
-12.593,-12.712,-9.208,-3.434,-13.641,-18.285,-6.641,-15.036
-15.04,-14.366,-12.665,-5.31,-16.508,-20.107,-10.475,-16.755
-9.955,-7.711,-8.394,1.005,-11.358,-13.253,-6.643,-8.187
-4.6,0.086,-3.862,7.355,-4.932,-5.266,-0.077,0.5
-7.946,-1.144,-5.903,1.887,-6.206,-5.499,-1.708,0.283
-13.015,-5.952,-8.616,-8.789,-9.527,-7.612,-6.914,-2.874
-9.624,-3.541,-4.362,-10.046,-5.447,-2.729,-4.98,-1.851
-0.65,4.186,2.928,-2.699,2.958,4.409,2.017,1.578
5.963,10.189,6.158,5.119,9.393,7.741,7.234,6.439
6.619,11.331,4.58,7.557,12.256,7.892,8.74,13.367
2.905,7.587,-0.139,3.923,10.098,3.616,6.793,13.704
-0.745,3.332,-4.737,1.008,5.733,-2.627,4.545,5.792
-2.616,1.804,-6.137,0.18,3.756,-4.292,3.751,0.309
-3.177,2.367,-4.069,-0.718,3.592,-2.03,2.964,0.134
1.111,6.979,1.114,3.245,5.382,1.573,3.913,2.958
8.38,12.747,4.853,9.767,7.364,3.983,4.882,5.13
10.614,13.307,4.176,10.158,6.217,3.362,2.479,4.513
6.825,9.114,1.792,5.024,2.327,0.537,-1.553,1.972
2.01,3.487,-1.134,0.234,-3.113,-4.026,-5.544,-3.552
1.957,0.985,-2.412,1.103,-7.19,-7.649,-7.296,-8.317
7.247,3.301,-0.084,6.68,-8.507,-8.439,-6.388,-9.021
13.235,7.548,3.607,10.924,-7.181,-6.079,-4.079,-5.883
15.753,10.049,4.148,11.511,-4.079,-2.834,-1.147,-0.947
13.264,8.005,-0.281,8.7,-3.219,-3.12,-1.163,-0.664
9.394,4.598,-4.12,5.801,-3.773,-4.1,-3.353,-3.035
8.382,4.751,-2.554,7.396,-1.55,-1.255,-2.056,0.519
8.499,6.179,0.933,10.347,0.655,2.342,1.403,5.997
5.205,3.109,0.036,8.091,-3.148,0.675,0.593,2.631
1.889,-1.088,-0.931,3.822,-8.682,-2.415,-2.116,-3.952
3.659,-0.207,3.827,2.963,-8.231,0.905,-1.377,-1.82
5.415,1.005,6.076,2.429,-6.245,4.205,-0.683,4.266
3.481,-1.582,1.15,0.273,-8.645,0.263,-2.892,4.473
0.481,-5.14,-5.606,-1.986,-12.571,-5.268,-6.054,0.288
-1.102,-6.736,-9.874,-3.23,-13.639,-6.973,-7.474,-1.326
-0.542,-5.676,-10.158,-2.686,-11.846,-6.295,-6.344,-1.044
0.399,-3.898,-8.198,-1.1,-9.803,-5.571,-5.328,-3.001
2.209,-1.743,-5.819,3.28,-7.492,-4.74,-4.534,-3.485
5.537,0.55,-3.95,7.882,-4.591,-3.941,-3.119,-0.024
7.722,1.58,-3.627,6.871,-2.802,-3.58,-3.22,2.439
9.405,2.615,-4.691,4.797,-2.332,-4.238,-4.363,2.642
14.708,6.424,-3.255,7.023,-0.152,-3.957,-2.252,5.818
19.629,10.125,0.609,8.905,2.692,-1.902,1.22,10.898
16.041,6.798,-1.052,5.045,0.046,-3.627,-1.388,10.913
9.927,1.286,-4.685,0.553,-4.119,-6.546,-5.959,7.084
7.84,0.184,-3.69,0.661,-4.278,-5.931,-5.649,3.019
6.001,-0.419,-3.261,1.978,-4.25,-6.193,-4.25,-1.401
4.818,-0.768,-4.303,3.226,-4.696,-7.516,-3.88,-4.517
7.438,2.778,-2.563,7.047,-2.539,-5.477,-1.87,-3.258
8.836,6.004,-0.554,9.206,-0.252,-2.236,-0.159,1.397
3.836,3.966,-0.606,4.154,-0.267,-0.406,-1.633,6.184
-0.995,1.384,2.078,-1.594,1.413,3.311,-1.969,9.805
0.582,1.753,8.458,-1.994,4.996,7.888,0.547,10.725
5.128,1.85,13.453,-0.546,7.38,10.054,2.046,10.852
6.27,-0.733,12.461,-0.494,8.003,9.613,1.472,11.432
2.845,-5.294,5.431,-0.979,5.771,6.134,-0.736,8.087
-0.702,-9.103,-1.172,-2.232,2.098,2.144,-3.184,0.803
1.173,-7.111,0.234,-2.238,3.45,4.3,-0.766,-1.447
7.243,-0.607,6.036,1.467,8.75,10.15,5.249,3.958
8.151,0.679,5.338,2.53,8.156,9.052,5.035,5.904
3.228,-3.741,-0.402,-0.4,2.608,1.952,-0.651,1.322
-0.529,-6.815,-3.533,-0.969,-0.503,-3.943,-4.385,-1.979
-1.632,-6.852,-3.151,-0.789,0.021,-6.234,-6.032,-0.988
-0.717,-4.599,-1.895,-2.598,3.705,-4.297,-5.576,3.453
0.698,-2.197,-2.265,-3.485,8.252,-1.01,-3.018,7.699
1.239,-2.592,-4.103,-3.018,10.271,-0.507,-1.465,7.886
2.224,-4.815,-5.021,-2.687,10.802,-0.929,-2.075,7.034
-0.165,-9.422,-6.957,-6.554,9.522,-2.185,-6.222,7.029
-8.895,-17.473,-13.675,-16.366,3.67,-9.166,-12.957,1.803
-13.322,-20.51,-18.072,-22.143,-1.268,-16.101,-15.737,-6.492
-5.147,-12.106,-12.406,-16.741,1.819,-13.491,-11.67,-7.275
4.102,-2.651,-5.477,-9.04,6.681,-7.786,-7.294,-3.028
2.713,-1.658,-6.445,-6.432,6.471,-6.938,-7.557,-1.12
-3.401,-3.925,-10.238,-5.525,5.105,-7.886,-8.276,-1.793
-4.382,-1.902,-7.692,-1.955,8.276,-5.419,-3.543,1.248
1.564,6.489,3.946,6.487,19.031,4.82,8.53,16.264
6.774,13.994,15.014,13.676,30.612,17.129,20.454,33.689
4.056,12.192,15.84,12.037,33.222,20.665,22.743,40.688
-4.102,3.6,10.346,4.078,28.323,16.688,16.21,41.119
-12.962,-5.613,5.51,-5.505,20.867,11.075,6.588,37.098
-19.041,-11.829,2.492,-13.223,13.308,5.005,-1.555,28.008
-21.179,-15.624,-1.581,-17.686,5.628,-2.408,-8.309,15.766
-23.452,-21.993,-9.806,-22.576,-4.821,-12.838,-17.904,1.585
-26.433,-30.435,-19.846,-27.624,-15.486,-24.777,-28.098,-9.405
-25.537,-34.745,-25.601,-27.484,-20.505,-32.901,-32.661,-14.072
-20.881,-33.759,-26.519,-22.566,-20.205,-35.581,-31.554,-15.243
-15.915,-29.587,-26.478,-15.575,-17.929,-35.172,-27.171,-16.338
-12.402,-22.835,-25.792,-6.3,-14.372,-32.572,-20.253,-17.514
-8.197,-12.488,-20.503,6.319,-7.288,-24.992,-10.137,-15.048
-1.855,-0.171,-10.706,17.913,3.033,-12.211,0.64,-9.335
-0.115,5.776,-5.108,18.48,9.426,-2.771,4.121,-8.88
-4.211,4.872,-5.546,12.79,11.757,0.334,2.475,-10.709
-5.25,6.562,-2.756,11.154,18.31,4.984,5.436,-3.105
-1.497,11.176,5.673,9.655,27.302,13.081,10.835,7.897
1.521,12.108,12.934,5.456,30.133,17.848,11.433,10.127
1.138,7.876,14.066,-0.23,25.387,16.384,6.261,4.482
-1.772,1.3,10.202,-7.913,17.805,12.28,-1.524,-2.476
-4.637,-4.028,7.111,-14.784,11.897,9.064,-7.243,-6.815
-3.88,-5.348,8.667,-16.334,9.577,7.792,-7.958,-8.091
-0.234,-4.125,10.357,-12.79,9.106,6.939,-5.573,-7.765
0.702,-4.875,6.418,-9.072,7.302,4.209,-3.521,-6.233
-3.395,-9.21,-1.198,-8.003,2.264,-1.858,-3.569,-6.469
-7.395,-12.17,-5.156,-5.972,-2.12,-6.382,-3.505,-6.964
-6.51,-9.675,-3.269,0.176,-1.447,-4.492,-0.606,-4.116
-6.246,-8.383,-3.598,4.561,-2.835,-5.688,0.059,-5.273
-9.855,-11.537,-8.1,3.802,-9.135,-12.768,-2.803,-9.816
-12.282,-13.537,-11.075,1.18,-13.006,-15.857,-4.284,-9.505
-14.136,-14.814,-14.226,-3.595,-15.132,-17.044,-7.023,-9.129
-15.757,-15.369,-16.749,-7.215,-15.999,-18.334,-10.175,-11.229
-13.968,-12.154,-13.427,-5.6,-12.343,-15.169,-8.498,-10.251
-11.817,-8.609,-7.857,-3.96,-7.973,-10.784,-5.775,-5.623
-11.373,-7.553,-3.912,-5.71,-6.157,-8.155,-5.495,-1.074
-10.156,-7.517,-0.567,-8.395,-6.57,-6.46,-6.581,-2.671
-8.585,-8.19,0.438,-9.246,-8.635,-6.48,-8.981,-9.092
-7.071,-8.451,0.414,-8.201,-9.32,-6.319,-10.571,-11.068
-3.969,-6.223,3.419,-7.789,-5.989,-2.252,-8.38,-5.482
0.076,-2.734,6.963,-6.357,-1.902,2.82,-4.514,1.706
1.709,-2.06,6.532,-3.458,-2.94,3.094,-4.462,2.203
0.777,-3.843,3.699,-1.43,-6.737,0.98,-6.667,-3.107
1.132,-3.267,3.011,1.124,-5.97,1.623,-5.021,-5.001
2.454,-1.157,3.291,3.962,-2.5,1.926,-2.09,-3.355
1.994,-1.12,1.579,5.117,-1.929,-1.467,-2.084,-6.077
2.509,-0.024,1.79,5.773,-1.07,-3.065,-0.559,-9.427
7.705,5.779,7.191,7.597,4.853,1.708,6.203,-3.939
14.516,12.333,13.326,9.302,12.152,8.905,12.704,5.328
18.506,16,16.309,9.892,15.885,13.798,13.887,7.777
19.589,18.463,17.757,10.842,17.779,17.007,13.569,7.498
18.518,19.61,18.723,11.197,18.103,18.487,14.09,8.48
14.544,16.136,16.29,6.989,12.335,14.553,10.201,4.761
10.503,11.588,12.994,2.492,4.625,8.462,4.325,0.776
9.287,11.283,13.038,3.662,2.137,6.517,3.273,1.407
7.985,11.632,11.493,6.056,1.207,5.111,3.092,0.898
7.262,11.82,8.494,8.09,-0.162,2.268,2.251,0.44
7.034,12.523,7.995,9.068,-0.423,1.207,3.391,3.36
2.151,9.354,6.383,5.664,-3.359,-0.736,3.01,3.124
-4.126,4.449,4.884,2.516,-7.673,-2.612,1.394,-1.441
-4.157,5.028,8.437,4.756,-5.249,2.658,5.227,-0.051
-0.274,9.339,12.22,8.515,2.044,10.209,12.388,9.176
-1.731,8.183,8.753,5.69,2.602,8.627,11.957,14.05
-7.284,3.064,2.262,-1.213,-3.374,2.015,5.427,10.194
-6.592,3.75,1.83,-2.856,-5.142,1.204,3.825,7.133
-0.142,8.779,5.954,-1.443,-2.453,4.492,5.682,7.217
6.072,12.486,9.649,-1.622,-0.147,7.067,5.699,6.262
11.984,15.634,12.262,-0.622,2.721,9.678,6.542,5.968
17.518,19.523,14.206,3.54,6.669,12.456,9.65,7.739
21.695,23.652,17.102,9.377,10.395,14.938,13.22,9.783
21.98,23.509,17.819,11.868,9.748,13.533,12.659,8.289
17.783,17.888,12.901,9.91,3.404,6.385,6.928,0.885
15.269,14.217,7.889,9.666,-1.267,0.541,3.582,-8.144
15.838,14.351,5.95,12.945,-1.273,-1.534,5.092,-12.122
16.593,14.922,5.371,17.032,0.12,-2.227,7.075,-8.858
15.985,13.828,5.053,17.282,0.046,-2.188,5.747,-4.544
13.935,11.315,4.643,13.026,-1.366,-2.095,2.518,-5.245
15.209,13.167,7.987,14.157,1.799,2.372,4.764,-4.946
18.058,18.191,13.881,19.262,8.685,9.905,11.262,-0.059
13.87,16.133,11.746,14.42,8.779,8.635,11.271,-0.114
2.833,5.6,-1.027,1.592,-0.046,-3.432,2.975,-8.215
-5.816,-2.929,-12.895,-5.82,-7.469,-13.256,-3.586,-14.735
-6.063,-2.272,-15.213,-3.679,-5.524,-11.626,-2.233,-12.48
-2.441,2.569,-11.849,1.267,0.718,-5.269,1.582,-7.388
-1.787,4.641,-9.205,3.017,3.499,-3.234,2.625,-6.295
-2.243,6.209,-5.947,4.657,5.775,-1.922,5.075,-3.126
0.843,10.981,1.388,9.549,11.125,3.643,11.304,3.82
5.98,16.109,8.71,14.099,15.326,10.415,16.651,7.218
6.125,14.91,7.499,11.851,11.664,10.607,14.545,3.594
-1.102,5.607,-2.971,2.055,-0.935,0.223,3.248,-6.428
-6.337,-1.992,-10.521,-5.239,-11.321,-9.176,-5.404,-13.207
-3.48,-1.148,-8.595,-5.018,-10.969,-7.062,-2.389,-6.461
1.413,1.218,-6.056,-3.819,-7.489,-1.892,3.315,4.78
0.431,-3.081,-9.913,-7.624,-11.724,-4.859,0.263,3.464
-2.919,-8.792,-14.076,-12.338,-18.695,-9.997,-5.92,-5.728
