Timestamp,Type,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
1771506947.4350574,RAW,262336.96875,261066.875,321321.1875,292437.90625,275830.28125,260999.359375,238408.640625,273818.4375
1771506947.4350574,RAW,262324.8125,261055.25,321304.65625,292421.1875,275817.3125,260987.390625,238394.515625,273805.125
1771506947.4350574,RAW,262330.28125,261056.3125,321300.1875,292421.09375,275820.1875,260993.203125,238395.671875,273807.71875
1771506947.4350574,RAW,262328.9375,261053.015625,321291.3125,292413.9375,275818.9375,260993.640625,238391.015625,273806.75
1771506947.4350574,RAW,262309.34375,261038.796875,321270.5,292395.34375,275806.875,260978.890625,238382.625,273792.6875
1771506947.4975734,RAW,262298.71875,261032.171875,321255.28125,292385.6875,275800.59375,260968.78125,238380.46875,273778.75
1771506947.4975734,RAW,262298.90625,261037.0,321252.53125,292386.84375,275810.96875,260976.296875,238390.484375,273788.6875
1771506947.4975734,RAW,262300.3125,261037.8125,321244.46875,292381.3125,275816.15625,260978.890625,238392.625,273790.65625
1771506947.4975734,RAW,262288.34375,261026.640625,321222.9375,292365.9375,275806.59375,260967.453125,238384.765625,273781.78125
1771506947.4975734,RAW,262283.15625,261022.875,321209.875,292356.90625,275801.9375,260963.25,238383.875,273778.03125
1771506947.4975734,RAW,262280.84375,261019.390625,321198.4375,292347.0625,275798.0,260960.03125,238383.0625,273775.96875
1771506947.4975734,RAW,262276.8125,261013.3125,321183.84375,292339.28125,275794.4375,260956.09375,238380.65625,273776.875
1771506947.4975734,RAW,262267.25,261001.953125,321166.40625,292326.5,275786.03125,260948.40625,238372.609375,273773.9375
1771506947.4975734,RAW,262254.46875,260987.921875,321149.53125,292309.0625,275778.34375,260941.703125,238365.0,273771.96875
1771506947.4975734,RAW,262249.53125,260983.546875,321143.96875,292299.40625,275776.1875,260942.859375,238366.796875,273773.84375
1771506947.4975734,RAW,262234.875,260971.921875,321123.6875,292286.0,275764.9375,260931.6875,238362.5,273766.875
1771506947.4975734,RAW,262218.15625,260958.15625,321102.9375,292269.53125,275755.0,260920.515625,238353.203125,273759.96875
1771506947.4975734,RAW,262209.125,260952.78125,321092.5625,292258.71875,275753.125,260917.640625,238347.5625,273759.4375
1771506947.5432105,RAW,262199.21875,260949.390625,321078.4375,292248.1875,275753.40625,260916.9375,238344.890625,273761.59375
1771506947.5432105,RAW,262194.28125,260944.640625,321066.09375,292238.4375,275743.125,260906.5625,238339.34375,273746.84375
1771506947.5432105,RAW,262195.0,260943.578125,321058.5,292232.8125,275734.34375,260902.0,238336.125,273737.625
1771506947.5432105,RAW,262193.5625,260942.59375,321048.125,292226.90625,275730.96875,260900.21875,238332.28125,273732.34375
1771506947.5432105,RAW,262198.75,260944.375,321046.96875,292222.6875,275730.96875,260904.234375,238329.0625,273732.71875
1771506947.5432105,RAW,262200.1875,260940.359375,321039.375,292215.09375,275726.125,260902.0,238323.15625,273728.9375
1771506947.5432105,RAW,262194.1875,260933.828125,321025.5,292204.09375,275721.03125,260896.1875,238316.1875,273721.1875
1771506947.5432105,RAW,262195.28125,260936.328125,321023.1875,292201.5,275723.625,260901.28125,238319.5,273719.75
1771506947.5432105,RAW,262201.25,260943.671875,321023.28125,292202.03125,275727.46875,260903.875,238323.96875,273717.96875
1771506947.5432105,RAW,262198.75,260942.859375,321012.90625,292196.59375,275728.625,260906.03125,238319.859375,273719.21875
1771506947.5432105,RAW,262194.5625,260938.03125,320999.0625,292186.84375,275723.8125,260899.5,238313.6875,273714.03125
1771506947.5432105,RAW,262195.53125,260938.125,320992.875,292177.5625,275724.25,260900.578125,238313.953125,273713.75
1771506947.5432105,RAW,262195.71875,260940.984375,320986.09375,292169.9375,275726.21875,260901.015625,238317.265625,273713.21875
1771506947.5901394,RAW,262187.125,260932.75,320971.4375,292160.28125,275719.875,260895.203125,238312.796875,273710.71875
1771506947.5901394,RAW,262186.59375,260930.609375,320966.5,292156.96875,275721.65625,260899.9375,238311.546875,273721.4375
1771506947.5901394,RAW,262190.96875,260934.28125,320962.84375,292159.5,275725.59375,260899.9375,238315.828125,273720.375
1771506947.5901394,RAW,262182.125,260925.25,320947.71875,292145.0,275716.46875,260887.609375,238307.25,273702.9375
1771506947.5901394,RAW,262179.1875,260922.65625,320941.03125,292135.625,275714.6875,260886.09375,238306.625,273702.5625
1771506947.5901394,RAW,262174.1875,260915.6875,320921.71875,292127.21875,275709.75,260881.34375,238302.59375,273702.84375
1771506947.5901394,RAW,262177.46875,260917.5625,320914.75,292125.96875,275711.71875,260884.484375,238305.640625,273704.0
1771506947.5901394,RAW,262183.03125,260925.15625,320915.46875,292128.09375,275716.65625,260891.1875,238310.109375,273710.1875
1771506947.5901394,RAW,262184.8125,260926.046875,320912.15625,292124.25,275715.65625,260891.625,238311.8125,273711.6875
1771506947.5901394,RAW,262181.15625,260919.25,320903.46875,292112.625,275708.96875,260884.828125,238307.34375,273703.375
1771506947.5901394,RAW,262172.84375,260909.59375,320885.5,292102.90625,275703.9375,260877.5,238304.296875,273701.0625
1771506947.5901394,RAW,262175.5,260914.515625,320884.15625,292104.40625,275710.03125,260885.546875,238307.515625,273705.25
1771506947.5901394,RAW,262172.375,260910.5,320873.34375,292095.21875,275704.59375,260880.28125,238300.71875,273697.84375
1771506947.7859533,RAW,262168.375,260904.5,320863.25,292083.3125,275696.71875,260871.78125,238294.734375,273690.0625
1771506947.7859533,RAW,262158.71875,260898.25,320850.46875,292070.0,275688.9375,260863.5625,238290.078125,273685.84375
1771506947.7859533,RAW,262158.34375,260898.875,320845.8125,292066.0625,275687.21875,260865.4375,238289.984375,273683.8125
1771506947.7859533,RAW,262168.0,260912.015625,320852.25,292073.125,275700.09375,260881.609375,238298.125,273695.78125
1771506947.7859533,RAW,262171.5,260915.046875,320846.34375,292073.46875,275699.84375,260879.828125,238298.125,273696.59375
1771506947.7859533,RAW,262166.9375,260911.921875,320833.28125,292067.65625,275694.03125,260873.125,238297.59375,273689.875
1771506947.7859533,RAW,262163.1875,260910.234375,320829.0,292058.90625,275694.125,260874.109375,238298.578125,273692.28125
1771506947.7859533,RAW,262164.0625,260909.328125,320824.96875,292053.1875,275693.9375,260873.21875,238297.6875,273692.125
1771506947.7859533,RAW,262158.71875,260901.46875,320809.0625,292045.65625,275689.375,260867.484375,238290.703125,273686.03125
