Timestamp,Phase,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
1771509747.9194975,Relaxed,261727.3125,260677.59375,309745.84375,280031.34375,266566.75,260059.703125,235525.625,269072.90625
1771509747.9194975,Relaxed,261734.203125,260686.359375,309754.4375,280037.96875,266578.375,260071.40625,235534.828125,269085.0625
1771509747.9194975,Relaxed,261733.671875,260686.0,309753.34375,280038.59375,266573.71875,260067.5625,235529.109375,269074.15625
1771509747.9194975,Relaxed,261721.140625,260674.375,309743.4375,280025.4375,266560.9375,260053.171875,235514.265625,269063.0625
1771509747.9194975,Relaxed,261730.171875,260685.375,309758.4375,280035.1875,266574.53125,260067.65625,235526.875,269078.71875
1771509747.9194975,Relaxed,261726.6875,260686.53125,309757.90625,280034.28125,266581.03125,260074.359375,235534.015625,269095.15625
1771509747.9194975,Relaxed,261740.109375,260702.265625,309775.6875,280046.90625,266594.0,260090.09375,235542.609375,269098.84375
1771509747.9194975,Relaxed,261761.5625,260720.859375,309795.375,280065.40625,266610.0,260107.796875,235553.328125,269108.21875
1771509747.9194975,Relaxed,261748.328125,260708.609375,309783.5625,280055.40625,266600.8125,260098.671875,235545.203125,269107.5
1771509747.9194975,Relaxed,261746.1875,260706.640625,309782.9375,280055.5625,266600.09375,260098.671875,235549.21875,269106.96875
1771509747.9194975,Relaxed,261742.515625,260698.328125,309774.53125,280047.25,266589.90625,260090.359375,235540.28125,269093.90625
1771509747.9194975,Relaxed,261746.890625,260697.703125,309772.46875,280046.28125,266584.8125,260083.484375,235534.921875,269090.0625
1771509747.9194975,Relaxed,261753.78125,260703.421875,309771.3125,280051.28125,266587.75,260083.390625,235538.3125,269090.96875
1771509747.9194975,Relaxed,261760.75,260710.671875,309769.625,280055.5625,266591.6875,260084.734375,235543.5,269091.0625
1771509747.9194975,Relaxed,261752.171875,260692.78125,309757.71875,280038.9375,266571.3125,260066.3125,235523.5625,269070.3125
1771509747.9194975,Relaxed,261755.390625,260685.375,309755.9375,280037.0625,266562.4375,260057.734375,235518.109375,269064.0625
1771509747.9194975,Relaxed,261766.921875,260694.390625,309765.25,280044.84375,266571.65625,260067.46875,235527.40625,269071.90625
1771509747.9194975,Relaxed,261781.3125,260708.53125,309778.5625,280056.46875,266586.40625,260081.875,235541.0,269088.1875
1771509747.9194975,Relaxed,261783.109375,260700.921875,309775.96875,280051.1875,266577.1875,260073.640625,235533.75,269081.3125
1771509747.9194975,Relaxed,261790.625,260699.671875,309777.9375,280052.875,266573.34375,260070.6875,235532.765625,269076.03125
1771509747.9194975,Relaxed,261802.328125,260707.09375,309787.875,280059.40625,266578.8125,260076.328125,235539.203125,269081.9375
1771509747.9194975,Relaxed,261802.78125,260705.484375,309787.40625,280054.59375,266576.75,260074.984375,235534.640625,269083.09375
1771509747.9194975,Relaxed,261793.125,260695.65625,309777.21875,280041.25,266566.28125,260065.59375,235523.734375,269074.34375
1771509747.9194975,Relaxed,261783.546875,260690.90625,309774.8125,280033.21875,266562.09375,260061.671875,235519.359375,269070.40625
1771509747.9194975,Relaxed,261778.453125,260690.28125,309773.75,280033.03125,266563.34375,260061.390625,235523.5625,269077.8125
1771509747.9194975,Relaxed,261769.96875,260687.15625,309771.0625,280031.53125,266561.65625,260061.75,235524.640625,269078.28125
1771509747.9194975,Relaxed,261757.890625,260676.78125,309765.5,280021.15625,266552.53125,260055.859375,235512.203125,269067.1875
1771509747.9194975,Relaxed,261764.328125,260686.53125,309778.90625,280029.71875,266564.9375,260069.171875,235519.984375,269080.40625
1771509747.9194975,Relaxed,261752.703125,260675.0,309771.40625,280016.0625,266553.15625,260058.53125,235503.984375,269063.15625
1771509747.9194975,Relaxed,261746.1875,260669.546875,309766.84375,280011.40625,266548.40625,260053.0,235499.0625,269058.0625
1771509747.9194975,Relaxed,261739.296875,260669.359375,309768.1875,280009.34375,266550.71875,260057.015625,235499.6875,269062.1875
1771509747.9194975,Relaxed,261741.078125,260675.359375,309776.25,280012.5625,266557.875,260062.296875,235505.6875,269066.125
1771509747.9194975,Relaxed,261731.875,260665.875,309767.84375,280005.5,266550.1875,260053.4375,235498.796875,269059.9375
1771509747.9194975,Relaxed,261734.296875,260667.9375,309769.1875,280006.84375,266550.8125,260056.21875,235497.71875,269059.9375
1771509747.9194975,Relaxed,261732.59375,260671.15625,309773.375,280008.90625,266555.65625,260059.4375,235502.90625,269061.28125
1771509747.9194975,Relaxed,261723.5625,260667.9375,309771.15625,280007.65625,266557.34375,260060.59375,235504.34375,269067.53125
1771509747.9194975,Relaxed,261725.796875,260670.796875,309774.90625,280012.125,266564.3125,260068.375,235511.046875,269079.96875
1771509747.9194975,Relaxed,261715.78125,260661.234375,309762.1875,280004.4375,266551.09375,260055.3125,235499.59375,269058.78125
1771509747.9194975,Relaxed,261716.234375,260665.875,309765.875,280006.65625,266554.21875,260057.109375,235505.234375,269067.71875
1771509747.9194975,Relaxed,261725.53125,260678.21875,309776.6875,280017.65625,266568.0,260072.21875,235522.046875,269088.71875
1771509747.9194975,Relaxed,261718.28125,260672.84375,309769.53125,280016.15625,266565.03125,260069.0,235524.640625,269090.6875
1771509747.9194975,Relaxed,261706.578125,260655.859375,309754.875,280000.125,266542.25,260051.46875,235498.34375,269059.84375
1771509747.9194975,Relaxed,261716.953125,260665.4375,309763.90625,280009.4375,266552.34375,260060.953125,235507.640625,269070.59375
1771509747.9194975,Relaxed,261706.484375,260656.578125,309752.8125,280000.6875,266544.21875,260046.28125,235503.0,269061.90625
1771509747.9194975,Relaxed,261706.671875,260658.09375,309757.46875,280000.59375,266546.34375,260049.953125,235502.109375,269067.625
1771509747.9194975,Relaxed,261713.546875,260663.546875,309762.1875,280007.5625,266553.9375,260058.890625,235510.234375,269072.5625
1771509747.9194975,Relaxed,261721.59375,260668.828125,309769.96875,280014.8125,266560.46875,260063.8125,235514.984375,269069.15625
