Timestamp,Phase,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
1771340010.5742133,Relaxed,228473.1875,236601.8125,281678.125,259131.109375,225293.875,243814.53125,227404.0625,215228.0
1771340010.5742133,Relaxed,228482.765625,236608.0625,281684.65625,259127.71875,225301.21875,243822.40625,227406.75,215228.359375
1771340010.5742133,Relaxed,228478.109375,236601.71875,281677.84375,259117.796875,225295.578125,243816.234375,227400.484375,215226.296875
1771340010.5742133,Relaxed,228478.921875,236603.859375,281678.03125,259126.109375,225296.5625,243816.0625,227403.4375,215233.359375
1771340010.5742133,Relaxed,228468.28125,236597.703125,281667.65625,259125.484375,225289.328125,243808.015625,227399.421875,215222.8125
1771340010.5742133,Relaxed,228469.078125,236598.328125,281663.8125,259126.828125,225292.0,243809.53125,227402.90625,215224.875
1771340010.5742133,Relaxed,228470.953125,236598.59375,281665.25,259121.8125,225296.296875,243813.203125,227404.0625,215229.515625
1771340010.5742133,Relaxed,228478.203125,236602.96875,281669.90625,259121.640625,225304.875,243822.3125,227408.359375,215239.890625
1771340010.5742133,Relaxed,228480.265625,236604.484375,281668.5625,259130.578125,225306.9375,243821.953125,227414.171875,215238.015625
1771340010.5742133,Relaxed,228476.40625,236599.390625,281662.65625,259133.078125,225299.25,243812.75,227412.375,215230.671875
1771340010.5742133,Relaxed,228483.203125,236605.296875,281671.25,259131.828125,225304.609375,243820.96875,227418.90625,215236.21875
1771340010.5742133,Relaxed,228473.375,236592.875,281660.0625,259111.984375,225293.609375,243810.0625,227405.3125,215230.140625
1771340010.5742133,Relaxed,228475.4375,236592.421875,281661.40625,259109.484375,225293.171875,243810.515625,227402.90625,215231.578125
1771340010.5742133,Relaxed,228476.234375,236595.8125,281664.53125,259115.921875,225295.40625,243814.265625,227406.921875,215233.625
1771340010.5742133,Relaxed,228476.234375,236599.125,281663.5625,259126.734375,225295.578125,243812.921875,227412.5625,215229.78125
1771340010.5742133,Relaxed,228485.0,236609.234375,281672.5,259137.90625,225304.875,243823.21875,227421.40625,215236.046875
1771340010.5742133,Relaxed,228475.515625,236600.828125,281662.84375,259120.75,225298.53125,243817.578125,227412.46875,215232.640625
1771340010.5742133,Relaxed,228472.921875,236597.96875,281656.9375,259111.453125,225296.390625,243814.53125,227407.46875,215228.359375
1771340010.5742133,Relaxed,228476.953125,236602.34375,281658.28125,259117.609375,225299.875,243817.3125,227412.296875,215230.5
1771340010.5742133,Relaxed,228487.765625,236614.953125,281669.8125,259137.90625,225309.265625,243826.4375,227427.40625,215237.75
1771340010.5742133,Relaxed,228485.078125,236610.484375,281664.8125,259136.578125,225305.859375,243823.21875,227423.734375,215234.25
1771340010.5742133,Relaxed,228477.75,236600.296875,281655.59375,259116.09375,225299.96875,243814.53125,227412.734375,215232.828125
