Timestamp,Phase,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
1771506920.6938372,Relaxed,636299.75,-45715.84765625,332398.1875,408050.6875,420767.5,-267214.59375,282274.90625,21370.68359375
1771506920.6938372,Relaxed,290772.4375,22960.337890625,418008.5625,517859.09375,510191.1875,-279749.875,114626.9921875,-116966.0546875
1771506920.6938372,Relaxed,-375988.28125,22315.0,519223.34375,703158.5625,665019.6875,105571.046875,175528.078125,28898.9296875
1771506920.6938372,Relaxed,-477168.5625,-76885.53125,508898.71875,737267.5,750000.0625,369756.0625,241439.265625,101764.8125
1771506920.6938372,Relaxed,161429.84375,-230623.703125,551981.1875,730815.875,750000.0625,308536.6875,114099.2265625,84363.625
1771506920.6938372,Relaxed,750000.0625,-32803.8671875,660093.875,750000.0625,750000.0625,506222.25,144500.09375,-55525.3125
1771506920.6938372,Relaxed,750000.0625,466347.0,692974.625,750000.0625,750000.0625,620908.125,750000.0625,626332.125
1771506920.6938372,Relaxed,750000.0625,80255.28125,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625
1771506920.6938372,Relaxed,750000.0625,260287.859375,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625
1771506920.6938372,Relaxed,750000.0625,594196.5,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625
1771506920.6938372,Relaxed,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625
1771506920.6938372,Relaxed,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625
1771506920.6938372,Relaxed,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625
1771506920.6938372,Relaxed,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625
1771506920.6938372,Relaxed,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,718160.5,750000.0625
1771506920.6938372,Relaxed,679305.375,676020.5625,750000.0625,750000.0625,714089.1875,675763.1875,616733.0,709141.3125
1771506920.6938372,Relaxed,586050.9375,583133.875,741427.625,671699.25,616171.4375,583121.1875,532234.5,611785.4375
1771506920.6938372,Relaxed,520120.375,517481.625,657942.75,596093.9375,546949.375,517614.40625,472578.3125,543038.625
1771506920.6938372,Relaxed,494561.78125,492108.375,625546.9375,566785.1875,520133.4375,492237.65625,449524.28125,516410.25
1771506920.6938372,Relaxed,480020.1875,477684.34375,607073.3125,550073.125,504843.3125,477785.71875,436306.34375,501231.71875
1771506920.6938372,Relaxed,466759.4375,464504.40625,590240.5,534853.375,490881.53125,464592.75,424259.65625,487384.09375
1771506920.6938372,Relaxed,454577.65625,452387.625,574780.6875,520852.90625,478067.28125,452470.75,413208.125,474684.8125
1771506920.6938372,Relaxed,443339.375,441202.8125,560500.25,507943.0625,466228.09375,441262.96875,402991.0625,462942.5625
1771506920.6938372,Relaxed,432959.3125,430862.34375,547318.625,496015.53125,455301.75,430917.15625,393549.40625,452113.3125
1771506920.6938372,Relaxed,423360.84375,421304.125,535119.125,484969.84375,445185.4375,421343.90625,384799.25,442079.4375
1771506920.6938372,Relaxed,414449.5625,412434.125,523791.34375,474723.4375,435793.6875,412457.46875,376665.28125,432757.5
1771506920.6938372,Relaxed,406148.03125,404169.4375,513245.34375,465178.28125,427049.84375,404178.65625,369097.15625,424083.4375
1771506920.6938372,Relaxed,398431.9375,396493.21875,503440.53125,456305.0625,418924.09375,396490.09375,362066.0,416018.65625
1771506920.6938372,Relaxed,391218.21875,389312.34375,494253.0625,448007.9375,411327.28125,389296.40625,355484.21875,408492.375
1771506920.6938372,Relaxed,384458.59375,382582.125,485654.0625,440238.90625,404211.03125,382551.71875,349318.71875,401429.40625
1771506920.6938372,Relaxed,378159.875,376311.9375,477644.5625,432990.3125,397577.375,376266.25,343572.78125,394829.09375
1771506920.6938372,Relaxed,372250.09375,370433.34375,470135.53125,426187.4375,391359.65625,370383.0,338193.1875,388655.375
1771506920.6938372,Relaxed,366696.3125,364907.34375,463076.125,419797.34375,385520.125,364859.15625,333139.71875,382859.125
