Timestamp,Phase,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
1771340178.745586,Relaxed,228020.078125,236811.921875,270623.21875,251086.90625,225050.34375,242996.015625,226670.03125,214219.484375
1771340178.745586,Relaxed,228006.671875,236800.734375,270608.90625,251085.109375,225038.796875,242983.59375,226664.21875,214208.046875
1771340178.745586,Relaxed,228005.859375,236800.734375,270612.75,251084.9375,225038.984375,242986.359375,226664.578125,214206.875
1771340178.745586,Relaxed,228012.65625,236805.390625,270617.15625,251085.5625,225046.84375,242995.03125,226668.96875,214220.296875
1771340178.745586,Relaxed,228015.25,236805.03125,270616.59375,251080.375,225047.484375,242995.65625,226668.0625,214221.453125
1771340178.745586,Relaxed,228002.828125,236791.796875,270605.6875,251068.75,225032.28125,242980.90625,226655.546875,214206.703125
1771340178.745586,Relaxed,228005.59375,236794.65625,270607.5625,251079.21875,225033.703125,242982.515625,226663.78125,214211.4375
1771340178.745586,Relaxed,228006.671875,236795.734375,270605.6875,251084.578125,225034.0625,242980.8125,226669.3125,214206.4375
1771340178.745586,Relaxed,228004.171875,236791.4375,270605.875,251074.03125,225033.703125,242982.875,226661.1875,214213.046875
1771340178.745586,Relaxed,228001.9375,236789.296875,270607.65625,251064.546875,225035.5,242986.453125,226657.609375,214218.234375
1771340178.745586,Relaxed,228004.078125,236793.3125,270610.78125,251067.40625,225039.4375,242996.203125,226660.015625,214218.765625
1771340178.745586,Relaxed,228004.703125,236796.1875,270610.09375,251073.21875,225042.109375,242999.59375,226662.609375,214218.40625
1771340178.745586,Relaxed,228003.546875,236796.71875,270607.21875,251079.390625,225041.484375,242996.90625,226665.390625,214212.953125
1771340178.745586,Relaxed,228004.4375,236796.0,270608.46875,251073.765625,225041.046875,242997.09375,226663.59375,214210.453125
1771340178.745586,Relaxed,228000.59375,236790.1875,270605.78125,251059.359375,225034.0625,242987.875,226655.109375,214210.546875
1771340178.745586,Relaxed,228003.984375,236794.296875,270606.5,251065.4375,225037.1875,242989.671875,226659.484375,214214.296875
1771340178.745586,Relaxed,228004.875,236800.03125,270609.71875,251074.203125,225041.671875,242991.546875,226667.078125,214213.859375
1771340178.745586,Relaxed,228011.3125,236809.40625,270617.9375,251082.25,225051.046875,242999.6875,226678.96875,214225.296875
1771340178.745586,Relaxed,228008.28125,236804.140625,270613.75,251072.328125,225045.234375,242996.828125,226668.875,214214.5625
1771340178.745586,Relaxed,228004.609375,236798.6875,270605.34375,251065.796875,225042.828125,242994.671875,226665.203125,214205.984375
1771340178.745586,Relaxed,228008.28125,236803.875,270610.78125,251069.375,225049.265625,243002.015625,226669.140625,214213.9375
1771340178.745586,Relaxed,228008.90625,236806.109375,270610.875,251074.46875,225051.40625,243004.875,226673.96875,214223.6875
1771340178.745586,Relaxed,228005.234375,236800.921875,270600.875,251074.296875,225045.515625,242999.421875,226672.359375,214213.140625
