Timestamp,Phase,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
1771506855.4095647,Relaxed,665231.5625,-73916.0625,335599.65625,401317.28125,431548.09375,-248271.921875,297359.03125,40952.77734375
1771506855.4095647,Relaxed,328029.21875,51693.5078125,586952.25,529164.8125,517309.78125,-284032.84375,106455.8203125,-138884.265625
1771506855.4095647,Relaxed,-333610.0,14188.708984375,592413.875,709971.5625,670443.125,90145.390625,173938.515625,14365.109375
1771506855.4095647,Relaxed,-445335.90625,-111912.328125,511119.96875,735414.6875,750000.0625,370922.125,250135.25,92343.640625
1771506855.4095647,Relaxed,161869.640625,-263626.6875,549265.0,730636.0,750000.0625,311146.5,133212.203125,66325.3203125
1771506855.4095647,Relaxed,750000.0625,-26613.5078125,654005.4375,750000.0625,750000.0625,506936.59375,140064.0,-49352.38671875
1771506855.4095647,Relaxed,750000.0625,477163.90625,697323.3125,750000.0625,750000.0625,617398.375,750000.0625,618204.375
1771506855.4095647,Relaxed,750000.0625,96230.078125,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625
1771506855.4095647,Relaxed,750000.0625,263695.34375,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625
1771506855.4095647,Relaxed,750000.0625,592075.0,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625
1771506855.4095647,Relaxed,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625
1771506855.4095647,Relaxed,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625
1771506855.4095647,Relaxed,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625
1771506855.4095647,Relaxed,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625
1771506855.4095647,Relaxed,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,721499.125,750000.0625
1771506855.4095647,Relaxed,682607.0,679068.75,750000.0625,750000.0625,718036.3125,678701.4375,619602.25,712188.6875
1771506855.4095647,Relaxed,588913.875,585762.625,742575.6875,672746.6875,619591.1875,585666.875,534730.75,614444.6875
1771506855.4095647,Relaxed,521565.8125,518728.84375,657562.9375,595754.375,548818.875,518782.125,473767.78125,544254.875
1771506855.4095647,Relaxed,494947.3125,492292.71875,623924.375,565329.75,520861.90625,492348.4375,449721.59375,516534.96875
1771506855.4095647,Relaxed,480377.90625,477840.90625,605468.1875,548643.625,505530.15625,477878.8125,436509.5625,501333.90625
1771506855.4095647,Relaxed,467128.59375,464679.28125,588693.8125,533475.375,491573.4375,464705.84375,424491.3125,487499.15625
1771506855.4095647,Relaxed,454927.125,452548.90625,573256.1875,519510.34375,478736.125,452569.84375,413430.125,474786.03125
1771506855.4095647,Relaxed,443697.25,441379.5625,559039.3125,506652.03125,466908.5625,441390.375,403225.03125,463084.0
1771506855.4095647,Relaxed,433316.40625,431041.625,545904.1875,494768.5,455987.21875,431060.5625,393795.75,452272.46875
1771506855.4095647,Relaxed,423698.625,421479.34375,533737.0,483753.09375,445862.53125,421485.875,385051.46875,442243.0625
1771506855.4095647,Relaxed,414766.84375,412598.125,522434.21875,473524.5,436450.28125,412590.6875,376907.03125,432910.65625
1771506855.4095647,Relaxed,406481.15625,404355.0625,511933.5625,464028.125,427714.875,404329.5625,369354.625,424247.5625
1771506855.4095647,Relaxed,398768.5625,396684.21875,502159.15625,455184.8125,419587.0625,396646.5625,362320.53125,416188.4375
1771506855.4095647,Relaxed,391570.125,389526.8125,493027.28125,446932.625,411999.96875,389477.28125,355753.5,408657.40625
1771506855.4095647,Relaxed,384833.9375,382826.3125,484493.03125,439201.6875,404899.46875,382769.96875,349603.03125,401622.5
1771506855.4095647,Relaxed,378527.09375,376550.125,476499.0625,431965.625,398253.65625,376487.25,343855.78125,395029.46875
1771506855.4095647,Relaxed,372609.5,370664.4375,468994.4375,425180.8125,392023.59375,370596.6875,338469.25,388846.53125
1771506855.4095647,Relaxed,367055.53125,365140.25,461954.34375,418813.0625,386179.59375,365072.3125,333413.84375,383050.71875
1771506855.4095647,Relaxed,361843.75,359955.0,455337.96875,412842.8125,380697.625,359889.46875,328676.59375,377610.9375
1771506855.4095647,Relaxed,356933.6875,355069.0,449107.46875,407218.21875,375528.90625,354997.75,324213.5,372481.03125
1771506855.4095647,Relaxed,352302.59375,350463.125,443240.125,401907.71875,370658.0,350391.875,320004.5625,367648.5625
1771506855.4095647,Relaxed,347938.53125,346123.21875,437710.125,396903.25,366067.9375,346055.1875,316032.84375,363098.65625
1771506855.4095647,Relaxed,343826.4375,342037.40625,432498.21875,392189.0,361746.375,341965.96875,312295.90625,358811.0625
1771506855.4095647,Relaxed,339933.125,338168.59375,427561.8125,387723.46875,357654.84375,338096.34375,308758.15625,354751.78125
1771506855.4095647,Relaxed,336261.8125,334518.5625,422904.78125,383510.71875,353791.03125,334445.5,305422.65625,350922.5
1771506855.4095647,Relaxed,332786.09375,331065.03125,418505.0625,379526.75,350136.34375,330990.8125,302271.0625,347295.25
1771506855.4095647,Relaxed,329495.5,327790.5,414330.90625,375756.34375,346673.4375,327716.46875,299283.53125,343857.28125
1771506855.4095647,Relaxed,326382.15625,324687.09375,410372.5,372181.40625,343391.46875,324613.3125,296448.4375,340603.84375
1771506855.4095647,Relaxed,323439.5,321757.03125,406630.28125,368802.5625,340290.5625,321680.59375,293770.15625,337529.875
1771506855.4095647,Relaxed,320638.75,318972.65625,403073.40625,365587.90625,337343.625,318895.40625,291223.75,334609.125
1771506855.4095647,Relaxed,317986.75,316337.8125,399705.4375,362544.0625,334554.5,316259.40625,288819.5,331836.0625
1771506855.4095647,Relaxed,315465.125,313830.21875,396501.71875,359648.0,331899.375,313748.21875,286524.0,329204.09375
